Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 03/05/2022
TIME       : 14:11:20
FILENAME   : C:\Users\aquaman\AppData\Roaming\DiverOffice\Leopoldkanaal\CSV\LK Rampskapelle_220503141120_V6997.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..20-V6997  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =LK Rampskapelle
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..20-V6997  317.
  Instrument number       =          UTC+1     
  Location                =LK Rampskapelle
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =40:33:09 22/02/22
  End date / time         =40:33:08 02/05/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2022/02/22 09:33:40;1039,858;8,143;0,252
2022/02/22 10:03:40;1253,708;7,107;0,600
2022/02/22 10:33:40;1242,158;7,150;0,540
2022/02/22 11:03:40;1231,425;7,300;0,532
2022/02/22 11:33:40;1222,500;7,297;0,532
2022/02/22 12:03:40;1215,033;7,183;0,572
2022/02/22 12:33:40;1208,208;7,153;0,600
2022/02/22 13:03:40;1201,908;7,203;0,608
2022/02/22 13:33:40;1197,183;7,257;0,604
2022/02/22 14:03:40;1195,958;7,287;0,612
2022/02/22 14:33:40;1200,567;7,317;0,624
2022/02/22 15:03:40;1215,675;7,320;0,628
2022/02/22 15:33:40;1222,325;7,333;0,632
2022/02/22 16:03:40;1226,467;7,357;0,632
2022/02/22 16:33:40;1229,617;7,370;0,628
2022/02/22 17:03:40;1232,708;7,377;0,628
2022/02/22 17:33:40;1234,225;7,390;0,628
2022/02/22 18:03:40;1236,675;7,387;0,628
2022/02/22 18:33:40;1239,008;7,420;0,628
2022/02/22 19:03:40;1241,983;7,407;0,628
2022/02/22 19:33:40;1244,958;7,413;0,632
2022/02/22 20:03:40;1247,933;7,417;0,632
2022/02/22 20:33:40;1250,908;7,407;0,632
2022/02/22 21:03:40;1253,417;7,397;0,632
2022/02/22 21:33:40;1255,517;7,397;0,632
2022/02/22 22:03:40;1257,208;7,400;0,632
2022/02/22 22:33:40;1253,417;7,397;0,636
2022/02/22 23:03:40;1243,150;7,373;0,640
2022/02/22 23:33:40;1236,850;7,397;0,828
2022/02/23 00:03:40;1232,242;7,487;0,952
2022/02/23 00:33:40;1236,092;7,480;1,028
2022/02/23 01:03:40;1245,133;7,503;1,056
2022/02/23 01:33:40;1249,567;7,497;1,048
2022/02/23 02:03:40;1252,250;7,460;1,040
2022/02/23 02:33:40;1254,058;7,453;1,032
2022/02/23 03:03:40;1255,225;7,420;1,028
2022/02/23 03:33:40;1256,042;7,483;1,032
2022/02/23 04:03:40;1256,917;7,490;1,032
2022/02/23 04:33:40;1259,425;7,490;1,032
2022/02/23 05:03:40;1261,350;7,493;1,028
2022/02/23 05:33:40;1262,808;7,500;1,028
2022/02/23 06:03:40;1264,792;7,510;1,028
2022/02/23 06:33:40;1266,133;7,500;1,032
2022/02/23 07:03:40;1267,300;7,453;1,008
2022/02/23 07:33:40;1268,292;7,443;0,996
2022/02/23 08:03:40;1269,458;7,457;1,000
2022/02/23 08:33:40;1271,092;7,473;1,008
2022/02/23 09:03:40;1272,550;7,500;1,020
2022/02/23 09:33:40;1273,833;7,470;1,020
2022/02/23 10:03:40;1275,058;7,420;1,000
2022/02/23 10:33:40;1256,275;7,057;0,812
2022/02/23 11:03:40;1244,958;7,280;0,792
2022/02/23 11:33:40;1232,475;7,320;0,904
2022/02/23 12:03:40;1221,800;7,377;0,948
2022/02/23 12:33:40;1212,758;7,393;0,860
2022/02/23 13:03:40;1204,767;7,473;0,796
2022/02/23 13:33:40;1198,992;7,417;0,704
2022/02/23 14:03:40;1197,008;7,397;0,652
2022/02/23 14:33:40;1199,050;7,393;0,644
2022/02/23 15:03:40;1211,708;7,430;0,648
2022/02/23 15:33:40;1217,017;7,457;0,648
2022/02/23 16:03:40;1221,042;7,480;0,648
2022/02/23 16:33:40;1223,492;7,510;0,648
2022/02/23 17:03:40;1225,125;7,517;0,648
2022/02/23 17:33:40;1226,933;7,503;0,648
2022/02/23 18:03:40;1228,100;7,503;0,652
2022/02/23 18:33:40;1229,733;7,493;0,648
2022/02/23 19:03:40;1230,900;7,503;0,652
2022/02/23 19:33:40;1232,417;7,510;0,652
2022/02/23 20:03:40;1233,233;7,510;0,652
2022/02/23 20:33:40;1235,042;7,500;0,652
2022/02/23 21:03:40;1236,208;7,507;0,656
2022/02/23 21:33:40;1237,200;7,457;0,656
2022/02/23 22:03:40;1237,667;7,477;0,660
2022/02/23 22:33:40;1238,542;7,463;0,660
2022/02/23 23:03:40;1239,358;7,423;0,660
2022/02/23 23:33:40;1240,000;7,423;0,664
2022/02/24 00:03:40;1240,642;7,430;0,664
2022/02/24 00:33:40;1241,575;7,427;0,668
2022/02/24 01:03:40;1236,558;7,413;0,692
2022/02/24 01:33:40;1239,183;7,417;0,704
2022/02/24 02:03:40;1221,333;7,377;0,748
2022/02/24 02:33:40;1232,125;7,317;0,880
2022/02/24 03:03:40;1233,467;7,320;0,932
2022/02/24 03:33:40;1234,983;7,320;0,928
2022/02/24 04:03:40;1236,558;7,347;0,944
2022/02/24 04:33:40;1236,908;7,350;0,948
2022/02/24 05:03:40;1237,200;7,357;0,956
2022/02/24 05:33:40;1237,375;7,353;0,956
2022/02/24 06:03:40;1237,667;7,327;0,952
2022/02/24 06:33:40;1238,833;7,293;0,964
2022/02/24 07:03:40;1239,650;7,280;0,980
2022/02/24 07:33:40;1240,583;7,270;0,984
2022/02/24 08:03:40;1241,400;7,270;0,988
2022/02/24 08:33:40;1242,100;7,270;0,992
2022/02/24 09:03:40;1242,742;7,253;0,992
2022/02/24 09:33:40;1242,917;7,253;0,992
2022/02/24 10:03:40;1242,508;7,257;0,992
2022/02/24 10:33:40;1243,150;7,267;0,992
2022/02/24 11:03:40;1243,908;7,270;0,992
2022/02/24 11:33:40;1243,500;7,267;0,992
2022/02/24 12:03:40;1236,558;7,380;0,992
2022/02/24 12:33:40;1227,633;7,417;1,044
2022/02/24 13:03:40;1223,842;7,480;1,020
2022/02/24 13:33:40;1232,592;7,493;0,972
2022/02/24 14:03:40;1235,392;7,477;0,972
2022/02/24 14:33:40;1235,450;7,490;0,968
2022/02/24 15:03:40;1240,058;7,513;0,972
2022/02/24 15:33:40;1241,808;7,517;0,972
2022/02/24 16:03:40;1241,983;7,537;0,972
2022/02/24 16:33:40;1243,325;7,527;0,972
2022/02/24 17:03:40;1244,317;7,530;0,972
2022/02/24 17:33:40;1246,358;7,523;0,972
2022/02/24 18:03:40;1248,575;7,517;0,972
2022/02/24 18:33:40;1251,433;7,530;0,980
2022/02/24 19:03:40;1254,292;7,447;0,972
2022/02/24 19:33:40;1255,925;7,447;0,976
2022/02/24 20:03:40;1257,675;7,430;0,976
2022/02/24 20:33:40;1259,542;7,380;0,976
2022/02/24 21:03:40;1260,533;7,357;0,972
2022/02/24 21:33:40;1261,992;7,313;0,972
2022/02/24 22:03:40;1264,325;7,340;0,968
2022/02/24 22:33:40;1266,367;7,350;0,968
2022/02/24 23:03:40;1267,592;7,347;0,976
2022/02/24 23:33:40;1268,933;7,313;0,980
2022/02/25 00:03:40;1269,925;7,300;0,968
2022/02/25 00:33:40;1261,175;7,233;0,968
2022/02/25 01:03:40;1251,725;7,173;1,016
2022/02/25 01:33:40;1248,517;7,253;1,088
2022/02/25 02:03:40;1260,183;7,310;0,992
2022/02/25 02:33:40;1261,350;7,280;0,968
2022/02/25 03:03:40;1262,983;7,297;0,936
2022/02/25 03:33:40;1265,492;7,260;0,924
2022/02/25 04:03:40;1266,308;7,280;0,932
2022/02/25 04:33:40;1266,308;7,267;0,932
2022/02/25 05:03:40;1266,600;7,293;0,948
2022/02/25 05:33:40;1268,000;7,307;0,952
2022/02/25 06:03:40;1270,042;7,303;0,952
2022/02/25 06:33:40;1271,733;7,280;0,944
2022/02/25 07:03:40;1273,250;7,250;0,916
2022/02/25 07:33:40;1275,117;7,120;0,896
2022/02/25 08:03:40;1275,700;7,093;0,884
2022/02/25 08:33:40;1276,867;7,127;0,884
2022/02/25 09:03:40;1278,442;7,153;0,888
2022/02/25 09:33:40;1280,425;7,087;0,880
2022/02/25 10:03:40;1281,417;7,100;0,880
2022/02/25 10:33:40;1282,408;7,100;0,880
2022/02/25 11:03:40;1283,458;7,107;0,880
2022/02/25 11:33:40;1284,450;7,107;0,880
2022/02/25 12:03:40;1285,967;7,123;0,880
2022/02/25 12:33:40;1287,133;7,127;0,880
2022/02/25 13:03:40;1272,258;7,160;0,880
2022/02/25 13:33:40;1265,725;7,070;0,788
2022/02/25 14:03:40;1259,833;7,033;0,828
2022/02/25 14:33:40;1255,283;7,037;0,772
2022/02/25 15:03:40;1266,600;7,083;0,756
2022/02/25 15:33:40;1269,167;7,153;0,732
2022/02/25 16:03:40;1271,558;7,207;0,724
2022/02/25 16:33:40;1274,067;7,227;0,720
2022/02/25 17:03:40;1275,875;7,217;0,716
2022/02/25 17:33:40;1276,867;7,197;0,716
2022/02/25 18:03:40;1277,625;7,170;0,716
2022/02/25 18:33:40;1278,850;7,193;0,716
2022/02/25 19:03:40;1281,417;7,230;0,712
2022/02/25 19:33:40;1283,458;7,183;0,708
2022/02/25 20:03:40;1285,325;7,167;0,708
